country_region_code,countryregion,date,retailrec,groceryph,parks,transit,workplace,residence,r5,ci_95_u5,ci_95_l5,ci_65_u5,ci_65_l5,infect5,last_updated,r6,ci_95_u6,ci_95_l6,ci_65_u6,ci_65_l6,infect6,r7,ci_95_u7,ci_95_l7,ci_65_u7,ci_65_l7,infect7,r8,ci_95_u8,ci_95_l8,ci_65_u8,ci_65_l8,infect8,r9,ci_95_u9,ci_95_l9,ci_65_u9,ci_65_l9,infect9,r10,ci_95_u10,ci_95_l10,ci_65_u10,ci_65_l10,infect10,_merge,countrynum,newdate,date2,datenum,lat7retail,lat7grocery,lat7parks,lat7transit,lat7work,lat7residence,lat14retail,lat14grocery,lat14parks,lat14transit,lat14work,lat14residence,numdays,_est_femodel,_est_remodel,Argentina,Australia,Austria,Bahrain,Belarus,Belgium,Bolivia,Bosnia_and_Herzegovina,Brazil,Bulgaria,Canada,Chile,Colombia,Costa_Rica,Croatia,Czechia,Denmark,Dominican_Republic,Ecuador,El_Salvador,Estonia,Finland,France,Georgia,Germany,Greece,Guatemala,Honduras,Hungary,Ireland,Israel,Italy,Jamaica,Japan,Kuwait,Latvia,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Moldova,Netherlands,New_Zealand,North_Macedonia,Norway,Oman,Panama,Paraguay,Peru,Poland,Portugal,Qatar,Romania,Saudi_Arabia,Serbia,Singapore,Slovakia,Slovenia,South_Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Trinidad_and_Tobago,Turkey,United_Arab_Emirates,United_Kingdom,United_States,Uruguay,Venezuela,Vietnam,lnr7,lnciupperr7,xb,rsd
AR,Argentina,2/15/2020,1,-3,-3,4,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02152020,15feb2020,24,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/16/2020,-6,-6,-14,-2,-4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02162020,16feb2020,25,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/17/2020,-10,-8,-23,-2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02172020,17feb2020,26,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/18/2020,3,3,-2,9,9,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02182020,18feb2020,27,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/19/2020,1,0,10,8,11,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02192020,19feb2020,28,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/20/2020,0,0,-8,7,9,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02202020,20feb2020,29,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/21/2020,3,4,-9,9,9,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02212020,21feb2020,30,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/22/2020,6,5,4,7,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02222020,22feb2020,31,1,-3,-3,4,-1,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/23/2020,14,8,18,5,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02232020,23feb2020,32,-6,-6,-14,-2,-4,2,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/24/2020,-10,-16,26,-27,-54,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02242020,24feb2020,33,-10,-8,-23,-2,7,1,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/25/2020,-20,-17,1,-28,-50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02252020,25feb2020,34,3,3,-2,9,9,-1,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/26/2020,1,2,5,9,13,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02262020,26feb2020,35,1,0,10,8,11,-2,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/27/2020,-1,0,-5,8,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02272020,27feb2020,36,0,0,-8,7,9,-1,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/28/2020,3,2,-8,8,13,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02282020,28feb2020,37,3,4,-9,9,9,-1,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,2/29/2020,5,5,-8,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,02292020,29feb2020,38,6,5,4,7,-1,0,1,-3,-3,4,-1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/1/2020,-3,3,-11,1,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03012020,01mar2020,39,14,8,18,5,-2,0,-6,-6,-14,-2,-4,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/2/2020,1,4,-8,7,16,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03022020,02mar2020,40,-10,-16,26,-27,-54,6,-10,-8,-23,-2,7,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/3/2020,0,5,-6,8,16,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03032020,03mar2020,41,-20,-17,1,-28,-50,7,3,3,-2,9,9,-1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/4/2020,-1,3,-1,8,18,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03042020,04mar2020,42,1,2,5,9,13,-2,1,0,10,8,11,-2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/5/2020,1,4,-9,10,18,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03052020,05mar2020,43,-1,0,-5,8,12,0,0,0,-8,7,9,-1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/6/2020,6,8,-7,12,18,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03062020,06mar2020,44,3,2,-8,8,13,-1,3,4,-9,9,9,-1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/7/2020,5,7,-10,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03072020,07mar2020,45,5,5,-8,6,2,1,6,5,4,7,-1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/8/2020,3,4,-12,3,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03082020,08mar2020,46,-3,3,-11,1,-2,2,14,8,18,5,-2,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/9/2020,1,5,-9,13,15,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03092020,09mar2020,47,1,4,-8,7,16,-1,-10,-16,26,-27,-54,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/10/2020,3,8,-9,14,18,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03102020,10mar2020,48,0,5,-6,8,16,-1,-20,-17,1,-28,-50,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/11/2020,-16,-7,-24,-6,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03112020,11mar2020,49,-1,3,-1,8,18,-2,1,2,5,9,13,-2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/12/2020,-4,8,-16,10,18,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03122020,12mar2020,50,1,4,-9,10,18,-1,-1,0,-5,8,12,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/13/2020,-5,10,-17,7,18,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03132020,13mar2020,51,6,8,-7,12,18,-2,3,2,-8,8,13,-1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/14/2020,-19,5,-40,-19,-4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03142020,14mar2020,52,5,7,-10,8,3,1,5,5,-8,6,2,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/15/2020,-29,17,-44,-17,-10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03152020,15mar2020,53,3,4,-12,3,-2,2,-3,3,-11,1,-2,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/16/2020,-27,8,-39,-17,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03162020,16mar2020,54,1,5,-9,13,15,-1,1,4,-8,7,16,-1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/17/2020,-41,-11,-54,-32,-12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03172020,17mar2020,55,3,8,-9,14,18,-2,0,5,-6,8,16,-1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/18/2020,-43,-11,-49,-35,-19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03182020,18mar2020,56,-16,-7,-24,-6,15,0,-1,3,-1,8,18,-2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/19/2020,-42,5,-55,-35,-24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03192020,19mar2020,57,-4,8,-16,10,18,-1,1,4,-9,10,18,-1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/20/2020,-78,-40,-80,-72,-61,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),7,03202020,20mar2020,58,-5,10,-17,7,18,-1,6,8,-7,12,18,-2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
AR,Argentina,3/21/2020,-83,-49,-85,-75,-57,28,1.4043982,1.9470353,1.1049808,1.5501447,1.2747531,5,5/20/2020,1.5462565,2.3042991,1.1389163,1.8276416,1.2820159,6,1.8024669,2.6446552,1.230271,2.1717551,1.4387205,7,2.1148686,3.0378695,1.3920311,2.5166385,1.7095914,8,2.3541019,3.4553506,1.4356459,2.8566687,1.8419836,9,2.5853493,3.7823811,1.5638591,3.1493049,1.9863344,10,matched (3),7,03212020,21mar2020,59,-19,5,-40,-19,-4,7,5,7,-10,8,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.58915621,.97254074,.96539927,-.37624305
AR,Argentina,3/22/2020,-87,-61,-90,-81,-58,27,1.406401,1.9398098,1.1070273,1.5558592,1.27858,5,5/20/2020,1.5496968,2.3055401,1.1428806,1.8330753,1.2847592,6,1.8098599,2.6473231,1.2380149,2.1845579,1.4455748,7,2.1252387,3.027132,1.4016364,2.5276887,1.7199138,8,2.3685491,3.4560902,1.4406238,2.8687043,1.8556433,9,2.6048062,3.7964137,1.5976936,3.1632268,2.0158746,10,matched (3),7,03222020,22mar2020,60,-29,17,-44,-17,-10,9,3,4,-12,3,-2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.59324944,.97354901,.90417993,-.31093049
AR,Argentina,3/23/2020,-88,-64,-88,-85,-79,32,1.3951383,1.8723307,1.1065419,1.5329598,1.2729521,5,5/20/2020,1.5271574,2.1909502,1.1411489,1.7869794,1.2826018,6,1.765937,2.5031421,1.2339326,2.1014001,1.4342968,7,2.0532992,2.8190861,1.3893358,2.4083889,1.6967173,8,2.2685061,3.1771555,1.4353948,2.7069302,1.8243246,9,2.481946,3.4802639,1.5965352,2.9743118,1.9666603,10,matched (3),7,03232020,23mar2020,61,-27,8,-39,-17,1,6,1,5,-9,13,15,-1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.56868142,.91754681,.9010008,-.33231938
AR,Argentina,3/24/2020,-88,-64,-88,-85,-79,31,1.3880202,1.8358258,1.106338,1.519223,1.270905,5,5/20/2020,1.5128229,2.135601,1.1407508,1.7559825,1.2823794,6,1.73817,2.4172101,1.229959,2.0471766,1.430918,7,2.0064859,2.7166908,1.3843588,2.3368165,1.6760291,8,2.2056181,3.0413148,1.429867,2.6032662,1.7981987,9,2.4032357,3.3096943,1.5878003,2.8439555,1.9375833,10,matched (3),7,03242020,24mar2020,62,-41,-11,-54,-32,-12,11,3,8,-9,14,18,-2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.55283284,.88261402,.82043469,-.26760185
AR,Argentina,3/25/2020,-82,-50,-82,-77,-68,28,1.3788049,1.7907178,1.1051733,1.500868,1.2672623,5,5/20/2020,1.4931042,2.0648065,1.1382786,1.7146125,1.2789,6,1.6981091,2.3060613,1.2231747,1.9776617,1.417634,7,1.943391,2.5932519,1.3723278,2.2411828,1.6433012,8,2.1176496,2.8507228,1.4147745,2.4736199,1.7556154,9,2.2989395,3.1133597,1.5690914,2.6969149,1.8922373,10,matched (3),7,03252020,25mar2020,63,-43,-11,-49,-35,-19,12,-16,-7,-24,-6,15,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52951539,.83554101,.79790878,-.2683934
AR,Argentina,3/26/2020,-83,-52,-84,-77,-68,30,1.3772758,1.7909305,1.1099428,1.4965377,1.2652422,5,5/20/2020,1.4892766,2.0574226,1.140003,1.703904,1.2784687,6,1.690313,2.2999465,1.2219291,1.9629486,1.4156935,7,1.9258292,2.5707119,1.3658642,2.2180607,1.6309607,8,2.0971634,2.8400781,1.4095247,2.4462738,1.7388935,9,2.2713253,3.0898697,1.5509065,2.6595664,1.8702875,10,matched (3),7,03262020,26mar2020,64,-42,5,-55,-35,-24,13,-4,8,-16,10,18,-1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52491373,.83288586,.78989297,-.26497924
AR,Argentina,3/27/2020,-81,-49,-82,-75,-67,32,1.368709,1.7500823,1.1031424,1.4800411,1.260008,5,5/20/2020,1.4725403,2.0019941,1.1373279,1.6727749,1.2746063,6,1.6597289,2.2327304,1.2162595,1.9129181,1.405435,7,1.878139,2.4878724,1.3442634,2.1523962,1.6012405,8,2.0325089,2.7264059,1.3928945,2.3561563,1.701141,9,2.1884904,2.9619038,1.4635204,2.5542998,1.8235852,10,matched (3),7,03272020,27mar2020,65,-78,-40,-80,-72,-61,29,-5,10,-17,7,18,-1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.50665426,.80322522,.60291976,-.096265495
AR,Argentina,3/28/2020,-82,-48,-84,-75,-59,29,1.3601073,1.7161851,1.0994197,1.4658802,1.2529161,5,5/20/2020,1.4548907,1.9427514,1.1306763,1.639614,1.2695862,6,1.6278852,2.1636477,1.2071525,1.8649157,1.3936608,7,1.8278507,2.4143095,1.3209654,2.0854881,1.5703834,8,1.9668462,2.6248209,1.3642645,2.2679613,1.6603223,9,2.1111889,2.839545,1.4624733,2.4551971,1.7638783,10,matched (3),7,03282020,28mar2020,66,-83,-49,-85,-75,-57,28,-19,5,-40,-19,-4,7,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.48728177,.77179551,.56588387,-.078602105
